启运港,目的港,航线ID,开航日,航程(计划),共舱船公司,航线备注,船名航次,年份,船型,船期,启运港码头,目的港码头,航程(当次)
青岛,明日数航船期查询中东印巴红海中东阿联酋杰贝阿里,9b731d7b98e37e022e9dc9de528fbe16,周六,24天,PIL(GCS) | WHL(AM1) | RCL(RCG),中东直航,KOTA PRIMROSE/W011,2012,13100 TEU,2025/11/26,前湾码头,T1,16天
青岛,明日数航船期查询中东印巴红海中东阿联酋杰贝阿里,9b731d7b98e37e022e9dc9de528fbe16,周六,24天,PIL(GCS) | WHL(AM1) | RCL(RCG),中东直航,WAN HAI A07/W018,2022,13100 TEU,2025/11/29,前湾码头,T1,23天
青岛,明日数航船期查询中东印巴红海中东阿联酋杰贝阿里,9b731d7b98e37e022e9dc9de528fbe16,周六,24天,PIL(GCS) | WHL(AM1) | RCL(RCG),中东直航,BUDGET VESSEL1/W001,,,2025/12/6,前湾码头,T1,23天
青岛,明日数航船期查询中东印巴红海中东阿联酋杰贝阿里,9b731d7b98e37e022e9dc9de528fbe16,周六,24天,PIL(GCS) | WHL(AM1) | RCL(RCG),中东直航,空班/,,,2025/12/13,前湾码头,T1,24天
青岛,明日数航船期查询中东印巴红海中东阿联酋杰贝阿里,9b731d7b98e37e022e9dc9de528fbe16,周六,24天,PIL(GCS) | WHL(AM1) | RCL(RCG),中东直航,KOTA PLUMBAGO/W011,2012,13100 TEU,2025/12/17,前湾码头,T1,21天
青岛,明日数航船期查询中东印巴红海中东阿联酋杰贝阿里,9b731d7b98e37e022e9dc9de528fbe16,周六,24天,PIL(GCS) | WHL(AM1) | RCL(RCG),中东直航,VARANYA BHUM/W008,2024,11714 TEU,2025/12/26,前湾码头,T1,23天
青岛,明日数航船期查询中东印巴红海中东阿联酋杰贝阿里,9b731d7b98e37e022e9dc9de528fbe16,周六,24天,PIL(GCS) | WHL(AM1) | RCL(RCG),中东直航,USSAMA BHUM/W010,2024,11714 TEU,2025/12/29,前湾码头,T1,24天
青岛,明日数航船期查询中东印巴红海中东阿联酋杰贝阿里,9b731d7b98e37e022e9dc9de528fbe16,周六,24天,PIL(GCS) | WHL(AM1) | RCL(RCG),中东直航,WAN HAI A07/W019,2022,13100 TEU,2026/1/10,前湾码头,T1,24天
青岛,明日数航船期查询中东印巴红海中东阿联酋杰贝阿里,3e393cc4bd64f53235983fa15b1dabf7,周六,21天,可达利(GALEX) | GFS(GALEX) | BLPL(GALEX) | HMM(GLX) | HIKARU | ONE(AG2) | 阿联酋(EGLX) | TSL(GLX) | RCL(RIM12) | KMTC(AIM),中东直航,KMTC DAMMAM/2502W,2025,8000 TEU,2025/11/19,新前湾码头,T3,23天
青岛,明日数航船期查询中东印巴红海中东阿联酋杰贝阿里,3e393cc4bd64f53235983fa15b1dabf7,周六,21天,可达利(GALEX) | GFS(GALEX) | BLPL(GALEX) | HMM(GLX) | HIKARU | ONE(AG2) | 阿联酋(EGLX) | TSL(GLX) | RCL(RIM12) | KMTC(AIM),中东直航,HMM BANGKOK/0126W,2007,6763 TEU,2025/11/26,新前湾码头,T3,20天
青岛,明日数航船期查询中东印巴红海中东阿联酋杰贝阿里,3e393cc4bd64f53235983fa15b1dabf7,周六,21天,可达利(GALEX) | GFS(GALEX) | BLPL(GALEX) | HMM(GLX) | HIKARU | ONE(AG2) | 阿联酋(EGLX) | TSL(GLX) | RCL(RIM12) | KMTC(AIM),中东直航,TS SHANGHAI/2548W,2019,1096 TEU,2025/11/29,新前湾码头,T3,21天
青岛,明日数航船期查询中东印巴红海中东阿联酋杰贝阿里,3e393cc4bd64f53235983fa15b1dabf7,周六,21天,可达利(GALEX) | GFS(GALEX) | BLPL(GALEX) | HMM(GLX) | HIKARU | ONE(AG2) | 阿联酋(EGLX) | TSL(GLX) | RCL(RIM12) | KMTC(AIM),中东直航,GFS GALAXY/2549W,,,2025/12/6,新前湾码头,T3,21天
青岛,明日数航船期查询中东印巴红海中东阿联酋杰贝阿里,3e393cc4bd64f53235983fa15b1dabf7,周六,21天,可达利(GALEX) | GFS(GALEX) | BLPL(GALEX) | HMM(GLX) | HIKARU | ONE(AG2) | 阿联酋(EGLX) | TSL(GLX) | RCL(RIM12) | KMTC(AIM),中东直航,ESL WAFA/2550W,2006,6539 TEU,2025/12/13,新前湾码头,T3,21天
青岛,明日数航船期查询中东印巴红海中东阿联酋杰贝阿里,3e393cc4bd64f53235983fa15b1dabf7,周六,21天,可达利(GALEX) | GFS(GALEX) | BLPL(GALEX) | HMM(GLX) | HIKARU | ONE(AG2) | 阿联酋(EGLX) | TSL(GLX) | RCL(RIM12) | KMTC(AIM),中东直航,ESL BUSAN/2551W,2009,6589 TEU,2025/12/20,新前湾码头,T3,21天
青岛,明日数航船期查询中东印巴红海中东阿联酋杰贝阿里,3e393cc4bd64f53235983fa15b1dabf7,周六,21天,可达利(GALEX) | GFS(GALEX) | BLPL(GALEX) | HMM(GLX) | HIKARU | ONE(AG2) | 阿联酋(EGLX) | TSL(GLX) | RCL(RIM12) | KMTC(AIM),中东直航,ESL DANA/2552W,2007,6539 TEU,2025/12/27,新前湾码头,T3,21天
青岛,明日数航船期查询中东印巴红海中东阿联酋杰贝阿里,3e393cc4bd64f53235983fa15b1dabf7,周六,21天,可达利(GALEX) | GFS(GALEX) | BLPL(GALEX) | HMM(GLX) | HIKARU | ONE(AG2) | 阿联酋(EGLX) | TSL(GLX) | RCL(RIM12) | KMTC(AIM),中东直航,KMTC DAMMAM/2503W,2025,8000 TEU,2026/1/3,新前湾码头,T3,21天
青岛,明日数航船期查询中东印巴红海中东阿联酋杰贝阿里,3e393cc4bd64f53235983fa15b1dabf7,周六,21天,可达利(GALEX) | GFS(GALEX) | BLPL(GALEX) | HMM(GLX) | HIKARU | ONE(AG2) | 阿联酋(EGLX) | TSL(GLX) | RCL(RIM12) | KMTC(AIM),中东直航,HMM BANGKOK/02602W,2007,6763 TEU,2026/1/9,前湾码头,T3,22天
青岛,明日数航船期查询中东印巴红海中东阿联酋杰贝阿里,3e393cc4bd64f53235983fa15b1dabf7,周六,21天,可达利(GALEX) | GFS(GALEX) | BLPL(GALEX) | HMM(GLX) | HIKARU | ONE(AG2) | 阿联酋(EGLX) | TSL(GLX) | RCL(RIM12) | KMTC(AIM),中东直航,GFS GALAXY/02556W,,,2026/1/24,新前湾码头,T3,21天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,776a1b90e31eb28fd83313272e5c8cb6,周五,27天,SLS(SAE) | TSL(CA2) | YML(CA2) | PIL(SAE),澳洲直航,YM ETERNITY/133S,2009,4252 TEU,2025/11/17,新前湾码头,ICTT,25天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,776a1b90e31eb28fd83313272e5c8cb6,周五,27天,SLS(SAE) | TSL(CA2) | YML(CA2) | PIL(SAE),澳洲直航,KOTA LIHAT/0218S,,,2025/11/19,新前湾码头,ICTT,28天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,776a1b90e31eb28fd83313272e5c8cb6,周五,27天,SLS(SAE) | TSL(CA2) | YML(CA2) | PIL(SAE),澳洲直航,KOTA LAWA/0100S,,,2025/11/26,新前湾码头,ICTT,28天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,776a1b90e31eb28fd83313272e5c8cb6,周五,27天,SLS(SAE) | TSL(CA2) | YML(CA2) | PIL(SAE),澳洲直航,TS MUNDRA/2508S,2023,2954 TEU,2025/11/28,新前湾码头,ICTT,27天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,776a1b90e31eb28fd83313272e5c8cb6,周五,27天,SLS(SAE) | TSL(CA2) | YML(CA2) | PIL(SAE),澳洲直航,TS SINGAPORE/2506S,,,2025/12/5,新前湾码头,ICTT,27天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,776a1b90e31eb28fd83313272e5c8cb6,周五,27天,SLS(SAE) | TSL(CA2) | YML(CA2) | PIL(SAE),澳洲直航,ZHONG GU CHENG DU/25041S,2023,4636 TEU,2025/12/21,新前湾码头,ICTT,27天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,776a1b90e31eb28fd83313272e5c8cb6,周五,27天,SLS(SAE) | TSL(CA2) | YML(CA2) | PIL(SAE),澳洲直航,YM ETERNITY/134S,2009,4252 TEU,2025/12/24,新前湾码头,ICTT,26天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,776a1b90e31eb28fd83313272e5c8cb6,周五,27天,SLS(SAE) | TSL(CA2) | YML(CA2) | PIL(SAE),澳洲直航,KOTA LIHAT/0219S,,,2025/12/26,新前湾码头,ICTT,28天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,776a1b90e31eb28fd83313272e5c8cb6,周五,27天,SLS(SAE) | TSL(CA2) | YML(CA2) | PIL(SAE),澳洲直航,KOTA LAWA/0101S,,,2026/1/5,新前湾码头,ICTT,27天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,df7be936d08ad85a000b33b9c2c1aa35,周六,22天,CMA(APR2ANL),巴新北澳直航,ANL MOUNT WILHELM/0R209S1NL,2012,1740 TEU,2025/11/18,前湾联合码头,PATRICK,21天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,df7be936d08ad85a000b33b9c2c1aa35,周六,22天,CMA(APR2ANL),巴新北澳直航,FLORA DELMAS/0R20BS1NL,2002,1641 TEU,2025/12/5,前湾联合码头,PATRICK,22天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,df7be936d08ad85a000b33b9c2c1aa35,周六,22天,CMA(APR2ANL),巴新北澳直航,SAN GIORGIO/0R20DS1NL,,,2025/12/16,前湾联合码头,PATRICK,23天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,df7be936d08ad85a000b33b9c2c1aa35,周六,22天,CMA(APR2ANL),巴新北澳直航,ANL MOUNT WILHELM/0R20FS1NL,2012,1740 TEU,2025/12/26,前湾联合码头,PATRICK,25天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,d12fccbf57324c19837208e2424d942e,周六,34天,ONE(AUN) | MAERSK(DRAGON),澳洲直航,CHRISTA SCHULTE/546S,,,2025/11/18,前湾码头,PATRICK,36天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,d12fccbf57324c19837208e2424d942e,周六,34天,ONE(AUN) | MAERSK(DRAGON),澳洲直航,空班/,,,2025/11/22,前湾码头,PATRICK,34天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,d12fccbf57324c19837208e2424d942e,周六,34天,ONE(AUN) | MAERSK(DRAGON),澳洲直航,GSL DOROTHEA/548S,,,2025/11/29,前湾码头,PATRICK,34天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,d12fccbf57324c19837208e2424d942e,周六,34天,ONE(AUN) | MAERSK(DRAGON),澳洲直航,GSL MELITA/549S,2001,5762 TEU,2025/12/6,前湾码头,PATRICK,34天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,d12fccbf57324c19837208e2424d942e,周六,34天,ONE(AUN) | MAERSK(DRAGON),澳洲直航,MAERSK FUKUOKA/550S,2025,5920 TEU,2025/12/14,前湾码头,PATRICK,33天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,d12fccbf57324c19837208e2424d942e,周六,34天,ONE(AUN) | MAERSK(DRAGON),澳洲直航,WIDE ALPHA/551S,2014,5466 TEU,2025/12/20,前湾码头,PATRICK,34天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,d12fccbf57324c19837208e2424d942e,周六,34天,ONE(AUN) | MAERSK(DRAGON),澳洲直航,ARIES/552S,2021,,2025/12/27,前湾码头,PATRICK,34天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,d12fccbf57324c19837208e2424d942e,周六,34天,ONE(AUN) | MAERSK(DRAGON),澳洲直航,CHRISTA SCHULTE/601S,,,2026/1/3,前湾码头,PATRICK,34天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,787cdd366393fd4cc65b1cb3f699423c,周日,31天,ONE(AUE) | HMM(A1X) | EMC(NEAX) | HPL(NAX),澳洲直航,WIDE JULIET/0116S,2015,5466 TEU,2025/11/19,新前湾码头,BCTL,32天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,787cdd366393fd4cc65b1cb3f699423c,周日,31天,ONE(AUE) | HMM(A1X) | EMC(NEAX) | HPL(NAX),澳洲直航,EVER SAFETY/0121S,,,2025/11/26,新前湾码头,BCTL,31天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,787cdd366393fd4cc65b1cb3f699423c,周日,31天,ONE(AUE) | HMM(A1X) | EMC(NEAX) | HPL(NAX),澳洲直航,空班/,,,2025/11/30,新前湾码头,BCTL,31天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,787cdd366393fd4cc65b1cb3f699423c,周日,31天,ONE(AUE) | HMM(A1X) | EMC(NEAX) | HPL(NAX),澳洲直航,PHOEBE/0008S,,,2025/12/7,新前湾码头,BCTL,31天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,787cdd366393fd4cc65b1cb3f699423c,周日,31天,ONE(AUE) | HMM(A1X) | EMC(NEAX) | HPL(NAX),澳洲直航,EVER STRONG/0126S,2007,7024 TEU,2025/12/14,新前湾码头,BCTL,31天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,787cdd366393fd4cc65b1cb3f699423c,周日,31天,ONE(AUE) | HMM(A1X) | EMC(NEAX) | HPL(NAX),澳洲直航,HYUNDAI PLATINUM/096S,2013,5023 TEU,2025/12/21,新前湾码头,BCTL,31天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,787cdd366393fd4cc65b1cb3f699423c,周日,31天,ONE(AUE) | HMM(A1X) | EMC(NEAX) | HPL(NAX),澳洲直航,HYUNDAI SHANGHAI/153S,,,2025/12/30,新前湾码头,BCTL,29天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,787cdd366393fd4cc65b1cb3f699423c,周日,31天,ONE(AUE) | HMM(A1X) | EMC(NEAX) | HPL(NAX),澳洲直航,WIDE JULIET/0117S,2015,5466 TEU,2026/1/4,新前湾码头,BCTL,31天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,68e8135b70983716c40ca6882c8bad42,周日,26天,OOCL(A3N) | COSCO(A3N) | CMA(A3NANL),澳洲直航,ALS LUNA/003S,,,2025/11/22,前湾联合码头,ICTT,22天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,68e8135b70983716c40ca6882c8bad42,周日,26天,OOCL(A3N) | COSCO(A3N) | CMA(A3NANL),澳洲直航,TAMPA I/154S,2000,6648 TEU,2025/11/23,前湾联合码头,ICTT,26天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,68e8135b70983716c40ca6882c8bad42,周日,26天,OOCL(A3N) | COSCO(A3N) | CMA(A3NANL),澳洲直航,ALS HERCULES/004S,2023,7100 TEU,2025/11/29,前湾联合码头,ICTT,25天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,68e8135b70983716c40ca6882c8bad42,周日,26天,OOCL(A3N) | COSCO(A3N) | CMA(A3NANL),澳洲直航,ALS CLIVIA/004S,2024,7096 TEU,2025/12/6,前湾联合码头,ICTT,25天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,68e8135b70983716c40ca6882c8bad42,周日,26天,OOCL(A3N) | COSCO(A3N) | CMA(A3NANL),澳洲直航,PELION/004S,,,2025/12/15,前湾联合码头,ICTT,23天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,68e8135b70983716c40ca6882c8bad42,周日,26天,OOCL(A3N) | COSCO(A3N) | CMA(A3NANL),澳洲直航,OOCL SHANGHAI/096S,,,2025/12/19,前湾联合码头,ICTT,26天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,68e8135b70983716c40ca6882c8bad42,周日,26天,OOCL(A3N) | COSCO(A3N) | CMA(A3NANL),澳洲直航,ALS JUNO/004S,2024,7100 TEU,2025/12/26,前湾联合码头,ICTT,26天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,68e8135b70983716c40ca6882c8bad42,周日,26天,OOCL(A3N) | COSCO(A3N) | CMA(A3NANL),澳洲直航,ALS LUNA/004S,,,2026/1/2,前湾联合码头,ICTT,26天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,68e8135b70983716c40ca6882c8bad42,周日,26天,OOCL(A3N) | COSCO(A3N) | CMA(A3NANL),澳洲直航,TAMPA I/0AKLPS1NL,2000,6648 TEU,2026/1/9,前湾联合码头,ICTT,26天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,e261a57173012c500d65d8ccd487e8c3,周日,26天,ZIM(ZAX) | MSC(PANDA),澳洲直航,VANTAGE/KQ546A,2007,354 TEU,2025/11/19,前湾码头,PATRICK,27天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,e261a57173012c500d65d8ccd487e8c3,周日,26天,ZIM(ZAX) | MSC(PANDA),澳洲直航,SEAGULL/10S,2018,,2025/11/23,前湾码头,PATRICK,28天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,e261a57173012c500d65d8ccd487e8c3,周日,26天,ZIM(ZAX) | MSC(PANDA),澳洲直航,MSC UNITY VI/KQ548A,1999,5652 TEU,2025/11/30,前湾码头,PATRICK,26天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,e261a57173012c500d65d8ccd487e8c3,周日,26天,ZIM(ZAX) | MSC(PANDA),澳洲直航,MSC MAGNITUDE VII/KQ550A,2003,6732 TEU,2025/12/14,前湾码头,PATRICK,26天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,e261a57173012c500d65d8ccd487e8c3,周日,26天,ZIM(ZAX) | MSC(PANDA),澳洲直航,MSC BARBARA/KQ551A,2002,6730 TEU,2025/12/21,前湾码头,PATRICK,26天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,e261a57173012c500d65d8ccd487e8c3,周日,26天,ZIM(ZAX) | MSC(PANDA),澳洲直航,HAWK I/9S,2024,5315 TEU,2025/12/28,前湾码头,PATRICK,26天
青岛,明日数航船期查询澳洲澳大利亚澳大利亚布里斯班,e261a57173012c500d65d8ccd487e8c3,周日,26天,ZIM(ZAX) | MSC(PANDA),澳洲直航,SEASMILE/3S,1995,,2026/1/4,前湾码头,PATRICK,26天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,5906f55b70e9dbca23e9c0977ea23120,周二,21天,MSC(BENGAL),东南亚直航,空班/,,,2025/11/18,前湾码头,CPA,21天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,5906f55b70e9dbca23e9c0977ea23120,周二,21天,MSC(BENGAL),东南亚直航,MSC EMILY II/SX548A,2003,1730 TEU,2025/11/25,前湾码头,CPA,20天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,5906f55b70e9dbca23e9c0977ea23120,周二,21天,MSC(BENGAL),东南亚直航,MSC AEBIN/SX549A,2024,1800 TEU,2025/12/1,前湾码头,CPA,21天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,5906f55b70e9dbca23e9c0977ea23120,周二,21天,MSC(BENGAL),东南亚直航,MSC SUJIN/SX550A,2024,1800 TEU,2025/12/9,前湾码头,CPA,21天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,5906f55b70e9dbca23e9c0977ea23120,周二,21天,MSC(BENGAL),东南亚直航,MSC KAVYA II/SX551A,2007,1706 TEU,2025/12/16,前湾码头,CPA,21天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,5906f55b70e9dbca23e9c0977ea23120,周二,21天,MSC(BENGAL),东南亚直航,MSC SIJING/SX552A,2024,1800 TEU,2025/12/23,前湾码头,CPA,21天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,5906f55b70e9dbca23e9c0977ea23120,周二,21天,MSC(BENGAL),东南亚直航,MSC GIANNINA II/SX601A,2004,1736 TEU,2025/12/30,前湾码头,CPA,21天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,5906f55b70e9dbca23e9c0977ea23120,周二,21天,MSC(BENGAL),东南亚直航,MSC EMILY II/SX602A,2003,1730 TEU,2026/1/5,前湾码头,CPA,21天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,9869d587c8258fef46fe105cfc72de31,周二,15天,CNC(BBX6CNC) | SITC(CBX2),吉大直航,SITC YUANMING/2516S,,,2025/11/18,前湾联合码头,CPA,14天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,9869d587c8258fef46fe105cfc72de31,周二,15天,CNC(BBX6CNC) | SITC(CBX2),吉大直航,SITC SHUNDE/0KJ6BS1NC,2023,1781 TEU,2025/11/25,前湾联合码头,CPA,15天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,9869d587c8258fef46fe105cfc72de31,周二,15天,CNC(BBX6CNC) | SITC(CBX2),吉大直航,SITC CHANGMING/2516S,2023,2698 TEU,2025/12/2,前湾联合码头,CPA,14天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,9869d587c8258fef46fe105cfc72de31,周二,15天,CNC(BBX6CNC) | SITC(CBX2),吉大直航,SITC ZHENGDE/2524S,2024,1760 TEU,2025/12/9,前湾联合码头,CPA,14天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,9869d587c8258fef46fe105cfc72de31,周二,15天,CNC(BBX6CNC) | SITC(CBX2),吉大直航,SITC QIUMING/2516S,2022,2698 TEU,2025/12/16,前湾联合码头,CPA,14天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,9869d587c8258fef46fe105cfc72de31,周二,15天,CNC(BBX6CNC) | SITC(CBX2),吉大直航,SITC YUANMING/2518S,,,2025/12/23,前湾联合码头,CPA,14天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,9869d587c8258fef46fe105cfc72de31,周二,15天,CNC(BBX6CNC) | SITC(CBX2),吉大直航,SITC SHUNDE/2524S,2023,1781 TEU,2025/12/30,前湾联合码头,CPA,14天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,9869d587c8258fef46fe105cfc72de31,周二,15天,CNC(BBX6CNC) | SITC(CBX2),吉大直航,SITC CHANGMING/0KJ6NS1NC,2023,2698 TEU,2026/1/6,前湾联合码头,CPA,15天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,9869d587c8258fef46fe105cfc72de31,周二,15天,CNC(BBX6CNC) | SITC(CBX2),吉大直航,SITC ZHENGDE/0KJ6PS1NC,2024,1760 TEU,2026/1/13,前湾联合码头,CPA,15天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,a445dcff8df5ddaecc67970e7226e81c,周六,14天,MAERSK(SH3),东南亚直航,MAERSK MONGLA/534C,2019,2806 TEU,2025/11/19,前湾码头,PCT,15天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,a445dcff8df5ddaecc67970e7226e81c,周六,14天,MAERSK(SH3),东南亚直航,MCC YANGON/546C,,,2025/11/25,前湾码头,PCT,14天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,a445dcff8df5ddaecc67970e7226e81c,周六,14天,MAERSK(SH3),东南亚直航,空班/,,,2025/12/6,前湾码头,PCT,14天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,a445dcff8df5ddaecc67970e7226e81c,周六,14天,MAERSK(SH3),东南亚直航,空班/,,,2025/12/13,前湾码头,PCT,14天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,a445dcff8df5ddaecc67970e7226e81c,周六,14天,MAERSK(SH3),东南亚直航,空班/,,,2025/12/20,前湾码头,PCT,14天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,a445dcff8df5ddaecc67970e7226e81c,周六,14天,MAERSK(SH3),东南亚直航,MAERSK NASSJO/531C,2021,2200 TEU,2025/12/20,前湾码头,PCT,14天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,a445dcff8df5ddaecc67970e7226e81c,周六,14天,MAERSK(SH3),东南亚直航,MAERSK MONGLA/536C,2019,2806 TEU,2025/12/27,前湾码头,PCT,14天
青岛,明日数航船期查询中东印巴红海印巴孟加拉吉大港,a445dcff8df5ddaecc67970e7226e81c,周六,14天,MAERSK(SH3),东南亚直航,MCC YANGON/548C,,,2026/1/3,前湾码头,PCT,14天
青岛,明日数航船期查询拉丁美洲南美东巴西桑托斯,ed52c9276d8f64155960409bd25eb4d4,周二,35天,COSCO(ESAX) | OOCL(TLAX),,XIN CHANG SHA/410W,,,2025/11/25,新前湾码头,BTP,35天
青岛,明日数航船期查询拉丁美洲南美东巴西桑托斯,a4f4d495662cedf060a91a81112d4d95,周二,39天,MAERSK(NEOASAS) | ZIM(ASE),南美东直航,空班/,,,2025/11/18,前湾码头,EMBRAPORT,39天
